date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:03:59	821933/821933	---M--	200	added ('OK')	image/png	etag:%223b400de-c8aad-57b5222fc7c1c%22	http://phantom-themes.com/flatify/theme/assets/images/gallery/image11.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/images/gallery/image11.png	(from http://phantom-themes.com/flatify/theme/templates/admin1/gallery.html)
17:03:59	557/557	---M--	200	added ('OK')	image/png	etag:%223b40222-22d-57b522a8fd34c%22	http://phantom-themes.com/flatify/theme/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	(from http://phantom-themes.com/flatify/theme/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
17:04:04	2977/2977	---M--	200	added ('OK')	image/gif	etag:%223b402e5-ba1-57b522e0c609b%22	http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/backgrounds.gif	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/backgrounds.gif	(from http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/css/jquery.plupload.queue.css)
17:04:04	180/180	---M--	200	added ('OK')	image/gif	etag:%223b402e3-b4-57b522e03f840%22	http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/delete.gif	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/delete.gif	(from http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/css/jquery.plupload.queue.css)
17:04:05	994/994	---M--	200	added ('OK')	image/gif	etag:%223b402e2-3e2-57b522dff1a26%22	http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/error.gif	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/error.gif	(from http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/css/jquery.plupload.queue.css)
17:04:05	1024/1024	---M--	200	added ('OK')	image/gif	etag:%223b402e1-400-57b522dfd1e56%22	http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/done.gif	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/img/done.gif	(from http://phantom-themes.com/flatify/theme/assets/plugins/plupload/js/jquery.plupload.queue/css/jquery.plupload.queue.css)
17:04:07	1849/1849	---M--	200	added ('OK')	image/gif	etag:%223b40296-739-57b522cb56f34%22	http://phantom-themes.com/flatify/theme/assets/plugins/x-editable/bootstrap3-editable/img/loading.gif	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/x-editable/bootstrap3-editable/img/loading.gif	(from http://phantom-themes.com/flatify/theme/assets/plugins/x-editable/bootstrap3-editable/css/bootstrap-editable.css)
17:04:07	509/509	---M--	200	added ('OK')	image/png	etag:%223b40295-1fd-57b522cb4232c%22	http://phantom-themes.com/flatify/theme/assets/plugins/x-editable/bootstrap3-editable/img/clear.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/x-editable/bootstrap3-editable/img/clear.png	(from http://phantom-themes.com/flatify/theme/assets/plugins/x-editable/bootstrap3-editable/css/bootstrap-editable.css)
17:04:08	201/201	---M--	200	added ('OK')	image/png	etag:%223b401d3-c9-57b5228b13742%22	http://phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_both.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_both.png	(from http://phantom-themes.com/flatify/theme/assets/plugins/datatables/css/jquery.datatables.min.css)
17:04:09	160/160	---M--	200	added ('OK')	image/png	etag:%223b401d6-a0-57b5228bc9956%22	http://phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_asc.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_asc.png	(from http://phantom-themes.com/flatify/theme/assets/plugins/datatables/css/jquery.datatables.min.css)
17:04:09	158/158	---M--	200	added ('OK')	image/png	etag:%223b401d5-9e-57b5228b80574%22	http://phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_desc.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_desc.png	(from http://phantom-themes.com/flatify/theme/assets/plugins/datatables/css/jquery.datatables.min.css)
17:04:10	148/148	---M--	200	added ('OK')	image/png	etag:%223b401d2-94-57b5228aeddb1%22	http://phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_asc_disabled.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_asc_disabled.png	(from http://phantom-themes.com/flatify/theme/assets/plugins/datatables/css/jquery.datatables.min.css)
17:04:11	146/146	---M--	200	added ('OK')	image/png	etag:%223b401d4-92-57b5228b5afcb%22	http://phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_desc_disabled.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/plugins/datatables/images/sort_desc_disabled.png	(from http://phantom-themes.com/flatify/theme/assets/plugins/datatables/css/jquery.datatables.min.css)
17:04:40	752038/752038	UR-M--	200	added ('Partial%20Content')	image/png	etag:%223b400e0-b79a6-57b522312b3a3%22	http://phantom-themes.com/flatify/theme/assets/images/gallery/image7.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/images/gallery/image7.png	(from http://phantom-themes.com/flatify/theme/templates/admin1/gallery.html)
17:04:46	986230/986230	UR-M--	200	added ('Partial%20Content')	image/png	etag:%223b400dc-f0c76-57b5222e421b4%22	http://phantom-themes.com/flatify/theme/assets/images/gallery/image9.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/images/gallery/image9.png	(from http://phantom-themes.com/flatify/theme/templates/admin1/gallery.html)
17:04:51	921241/921241	---M--	200	added ('OK')	image/png	etag:%223b400dd-e0e99-57b5222e857d6%22	http://phantom-themes.com/flatify/theme/assets/images/gallery/image12.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/images/gallery/image12.png	(from http://phantom-themes.com/flatify/theme/templates/admin1/gallery.html)
17:05:16	1858681/1858681	UR-M--	200	added ('Partial%20Content')	image/png	etag:%223b400ea-1c5c79-57b52238cb62b%22	http://phantom-themes.com/flatify/theme/assets/images/bg/registerbg.png	C:/My%20Web%20Sites/demo/phantom-themes.com/flatify/theme/assets/images/bg/registerbg.png	(from http://phantom-themes.com/flatify/theme/assets/css/flatifytheme.min.css)
